LEJANOS,[2, 2, 1]
LEJANÍA,[0, 0, 2]
LENGUAS,[0, 1, 3]
LEVANTA,[0, 0, 1]
LEVANTE,[0, 1, 0]
LEVANTÉ,[0, 0, 13]
LEVANTÓ,[4, 12, 51]
LEVITAS,[0, 1, 0]
LEYENDA,[4, 1, 1]
LEYENDO,[0, 3, 0]
LEÑADOR,[0, 0, 2]
LIBERAL,[0, 19, 0]
LIBERTE,[0, 0, 2]
LIBERTÓ,[0, 0, 1]
LIBRABA,[0, 1, 0]
LIBRADO,[1, 0, 3]
LIBRARA,[0, 1, 0]
LIBRARÁ,[0, 0, 1]
LIBRARÉ,[0, 0, 1]
LIBRERO,[0, 1, 0]
LICORES,[0, 0, 1]
LIGERAS,[0, 1, 0]
LIGEROS,[1, 4, 0]
LIMONES,[0, 0, 1]
LIMOSNA,[1, 0, 0]
LIMPIAR,[0, 1, 0]
LISONJA,[0, 1, 0]
LISTADA,[1, 0, 0]
LITERAL,[0, 0, 3]
LLAMABA,[6, 10, 3]
LLAMADA,[0, 0, 2]
LLAMADO,[2, 3, 10]
LLAMARÁ,[0, 1, 0]
LLAMARÉ,[0, 0, 1]
LLANEZA,[0, 0, 1]
LLANTOS,[0, 0, 1]
LLANURA,[0, 0, 2]
LLEGABA,[4, 9, 1]
LLEGADA,[2, 5, 6]
LLEGADO,[5, 17, 33]
LLEGARA,[0, 0, 2]
LLEGARÁ,[0, 2, 0]
LLEGASE,[4, 0, 1]
LLEGUEN,[0, 1, 0]
LLEGUES,[0, 0, 4]
LLENABA,[0, 1, 1]
LLENADO,[0, 0, 2]
LLEVABA,[4, 12, 12]
LLEVADO,[3, 5, 0]
LLEVARA,[0, 0, 1]
LLEVARÁ,[0, 0, 1]
LLEVASE,[1, 0, 2]
LLEVÁIS,[0, 0, 1]
LLORABA,[6, 0, 3]
LLORADO,[0, 0, 1]
LLORONA,[1, 0, 0]
LLUEVEN,[0, 1, 0]
LLUVIAS,[1, 1, 0]
LLÉVALE,[0, 0, 1]
LLÉVALO,[0, 0, 3]
LLÉVAME,[0, 0, 2]
LLÉVATE,[0, 0, 2]
LOCURAS,[0, 2, 3]
LOGRABA,[1, 2, 0]
LOGRADO,[0, 2, 1]
LOGRARÁ,[0, 1, 0]
LOGRARÉ,[0, 2, 0]
LONDRES,[1, 1, 0]
LOZANAS,[0, 0, 1]
LUCHABA,[0, 2, 0]
LUCHALA,[0, 0, 1]
LUCHARA,[1, 0, 0]
LUCHARÉ,[0, 1, 0]
LUCIRSE,[0, 1, 1]
LUGARES,[0, 3, 1]
LUJOSOS,[0, 0, 1]
LUJURIA,[0, 2, 0]
LUSTRAL,[0, 0, 2]
LÁMINAS,[0, 0, 2]
LÁMPARA,[2, 3, 1]
LÁSTIMA,[3, 6, 6]
LÁTIGOS,[0, 0, 1]
LÍBRALO,[0, 0, 1]
LÍCITAS,[0, 0, 1]
LÍMITES,[0, 12, 2]
LÍMPIDA,[0, 0, 1]
LÍQUIDO,[0, 0, 2]
LÍVIDAS,[0, 1, 0]
LÚBRICO,[0, 0, 1]
LÚGUBRE,[3, 1, 0]
MAAROUF,[0, 0, 1]
MACIZAS,[0, 1, 0]
MACIZOS,[2, 0, 0]
MADERAS,[0, 0, 2]
MADUREZ,[0, 1, 0]
MAESTRA,[0, 1, 1]
MAESTRO,[4, 10, 3]
MAIMUNA,[0, 0, 1]
MAJOREM,[0, 1, 0]
MALDIGA,[0, 0, 2]
MALDIJO,[1, 0, 0]
MALDITA,[4, 1, 2]
MALDITO,[8, 4, 4]
MALETAS,[1, 0, 0]
MALICIA,[2, 0, 3]
MALIGNA,[0, 2, 0]
MALIGNO,[0, 0, 2]
MALVADA,[0, 0, 1]
MALVADO,[0, 2, 0]
MAMALIK,[0, 0, 4]
MAMELUK,[0, 0, 1]
MAMERTO,[0, 1, 0]
MAMPARA,[1, 2, 0]
MANAZAS,[1, 0, 0]
MANCEBA,[0, 1, 0]
MANCEBO,[0, 0, 9]
MANCHAS,[1, 1, 1]
MANDABA,[0, 1, 1]
MANDADO,[0, 0, 6]
MANDARÁ,[0, 0, 2]
MANDARÉ,[0, 0, 2]
MANDASE,[1, 0, 0]
MANDATO,[0, 1, 0]
MANEJAR,[0, 1, 0]
MANERAS,[0, 0, 5]
MANIQUÍ,[3, 0, 0]
MANOJOS,[1, 1, 0]
MANOLAS,[0, 1, 0]
MANOTEO,[1, 0, 0]
MANSIÓN,[0, 3, 1]
MANTECA,[0, 0, 6]
MANTUVO,[1, 0, 0]
MANZANA,[0, 0, 15]
MAPASLA,[0, 0, 1]
MARASMO,[0, 1, 0]
MARCABA,[1, 2, 0]
MARCHAR,[4, 2, 5]
MARCHAS,[0, 1, 0]
MARCHES,[0, 0, 1]
MARCIAL,[0, 7, 1]
MARDRUS,[0, 0, 25]
MARHABA,[0, 0, 2]
MARIDOS,[1, 0, 2]
MARIETA,[21, 0, 0]
MARITAL,[0, 1, 0]
MARMITA,[0, 0, 3]
MARQUÉS,[1, 2, 0]
MASAUDA,[0, 0, 1]
MASCADO,[2, 0, 0]
MASCATA,[0, 0, 1]
MASSAUD,[0, 0, 1]
MASSRUR,[0, 0, 4]
MATABAN,[2, 0, 0]
MATADOR,[1, 0, 2]
MATANDO,[3, 0, 1]
MATARAS,[0, 0, 1]
MATARLA,[0, 0, 1]
MATARLE,[1, 0, 3]
MATARLO,[0, 0, 2]
MATARME,[0, 0, 8]
MATARON,[0, 0, 2]
MATARTE,[0, 0, 3]
MATARÁS,[0, 0, 1]
MATARÍA,[0, 0, 2]
MATASEN,[0, 0, 2]
MATASTE,[0, 0, 1]
MATERIA,[2, 2, 0]
MATINAL,[1, 0, 0]
MAYORAL,[0, 0, 15]
MAYORDE,[0, 0, 1]
MAYORES,[4, 3, 6]
MAYORÍA,[0, 0, 1]
MAÑANAS,[2, 1, 0]
MECIDAS,[0, 0, 2]
MEDIRSE,[0, 1, 0]
MEDITAR,[0, 0, 1]
MEDRADA,[0, 1, 0]
MEJILLA,[1, 0, 5]
MEJORES,[3, 1, 6]
MELONES,[1, 0, 0]
MELOSOS,[0, 1, 0]
MEMORIA,[5, 15, 4]
MENCIÓN,[0, 0, 1]
MENORES,[1, 1, 1]
MENSAJE,[0, 0, 2]
MENTIDO,[0, 1, 1]
MENTIRA,[3, 3, 1]
MENUDAS,[1, 0, 0]
MENUDOS,[0, 4, 0]
MERCADO,[5, 1, 1]
MERECER,[0, 0, 1]
MERECES,[0, 0, 4]
MERECÍA,[1, 2, 0]
MEREZCA,[0, 0, 1]
MEREZCO,[0, 1, 0]
MERIMÉE,[1, 0, 0]
MESILLA,[0, 1, 0]
METALES,[0, 0, 1]
METERLO,[1, 0, 0]
METERME,[1, 0, 0]
METERSE,[5, 0, 0]
METIDAS,[0, 1, 0]
METIDOS,[1, 0, 0]
METIERA,[1, 0, 0]
METIÓSE,[0, 1, 0]
MEUDIJO,[1, 0, 0]
MEZCLAR,[0, 1, 0]
MIEMBRO,[0, 1, 0]
MIENTEN,[0, 1, 0]
MIENTES,[0, 1, 2]
MILAGRO,[3, 0, 0]
MILICIA,[0, 11, 0]
MILITAR,[0, 19, 0]
MINORÍA,[0, 1, 0]
MINUTOS,[5, 5, 1]
MIRABAN,[5, 5, 0]
MIRADAS,[7, 1, 6]
MIRADLA,[1, 0, 0]
MIRADLE,[0, 0, 1]
MIRANDO,[4, 13, 3]
MIRARLA,[0, 1, 0]
MIRARLE,[2, 0, 1]
MIRARLO,[1, 1, 0]
MIRARME,[0, 0, 1]
MIRARON,[0, 0, 1]
MIRARSE,[2, 2, 0]
MIRARTE,[0, 0, 2]
MIRBEAU,[0, 0, 1]
MIRRIKH,[0, 0, 2]
MISERIA,[5, 0, 3]
MITADES,[0, 0, 4]
MOCEDAD,[0, 1, 0]
MOCETÓN,[7, 0, 0]
MOCOSOS,[1, 0, 0]
MODALES,[0, 1, 1]
MODERNA,[0, 2, 0]
MODERNO,[0, 0, 1]
MODESTO,[1, 0, 0]
MOHAMED,[0, 0, 5]
MOLESTA,[1, 0, 0]
MOLESTÉ,[1, 0, 0]
MOLIÈRE,[0, 0, 1]
MOLLERA,[0, 2, 0]
MOMENTO,[19, 27, 41]
MONARCA,[0, 9, 1]
MONEDAS,[0, 1, 4]
MONTABA,[0, 0, 1]
MONTADO,[2, 0, 2]
MONTAÑA,[5, 0, 21]
MONTERA,[2, 0, 0]
MONTIJO,[0, 1, 0]
MORADAS,[0, 2, 0]
MORALES,[0, 1, 3]
MORENAS,[0, 1, 1]
MORENOS,[0, 0, 1]
MORFINA,[2, 0, 0]
MORILLO,[0, 3, 0]
MORIRÁS,[0, 0, 1]
MORIRÍA,[0, 0, 2]
MORISCO,[0, 0, 1]
MOSCADA,[0, 0, 1]
MOSTRAR,[0, 3, 0]
MOTINES,[0, 2, 0]
MOTIVOS,[0, 4, 3]
MOUROUF,[0, 0, 1]
MOVERLA,[0, 2, 0]
MOVERLO,[0, 1, 0]
MOVERME,[0, 0, 1]
MOVERSE,[1, 2, 0]
MOVIOSE,[1, 0, 0]
MOVIÓSE,[0, 1, 0]
MUDANDO,[1, 0, 0]
MUDANZA,[0, 1, 0]
MUEBLES,[4, 1, 3]
MUERTAS,[1, 1, 0]
MUERTES,[0, 0, 2]
MUERTOS,[1, 0, 3]
MUESTRA,[0, 8, 0]
MUESTRE,[0, 1, 0]
MUJERES,[15, 10, 15]
MUJERIL,[0, 1, 0]
MULLIDA,[0, 1, 0]
MUNDANO,[0, 1, 0]
MURALLA,[0, 1, 0]
MURIESE,[1, 0, 1]
MURILLO,[0, 1, 0]
MURMURÓ,[0, 4, 4]
MUÑECAS,[1, 0, 1]
MÁGICAS,[0, 0, 5]
MÁGICOS,[0, 0, 2]
MÁQUINA,[2, 1, 0]
MÁSCARA,[2, 1, 0]
MÁXIMAS,[0, 0, 1]
MÉDICAS,[0, 0, 1]
MÉDICOS,[2, 1, 6]
MÉRITOS,[1, 4, 0]
MÍADIJO,[0, 1, 0]
MÍODIJO,[0, 3, 0]
MÍSTICO,[1, 0, 0]
NACIDAS,[0, 1, 1]
NACIDOS,[1, 1, 0]
NACISTE,[0, 0, 2]
NADANDO,[2, 0, 2]
NARANJA,[0, 1, 0]
NARANJO,[1, 0, 0]
NARICES,[0, 1, 0]
NARRABA,[0, 0, 1]
NARRADO,[0, 1, 0]
NARRARÉ,[0, 0, 1]
NATURAL,[1, 3, 4]
NAVARRA,[0, 2, 1]
NAVEGAR,[1, 0, 1]
NAVIDAD,[1, 0, 0]
NAZARIO,[0, 1, 0]
NEFASTA,[0, 0, 1]
NEGANDO,[0, 0, 1]
NEGARLE,[0, 1, 0]
NEGARSE,[0, 0, 1]
NEGARTE,[0, 0, 1]
NEGASES,[0, 0, 1]
NEGOCIO,[5, 1, 2]
NEGRAZO,[0, 1, 0]
NEGRERO,[2, 0, 0]
NERVIOS,[0, 1, 0]
NERVUDO,[1, 0, 0]
NINGUNA,[1, 11, 13]
NINGUNO,[2, 4, 4]
NIÑADAS,[1, 0, 0]
NOBLEZA,[0, 5, 0]
NODRIZA,[1, 0, 1]
NOGHTEN,[0, 0, 1]
NOMBRAR,[0, 2, 0]
NOMBRES,[3, 1, 4]
NOSTRUM,[0, 0, 2]
NOTABAN,[0, 1, 0]
NOTABLE,[0, 0, 2]
NOTANDO,[1, 0, 0]
NOTARLO,[0, 0, 1]
NOTARSE,[0, 0, 1]
NOTARÍA,[0, 1, 0]
NOTICIA,[5, 5, 5]
NOVEDAD,[0, 2, 0]
NOVELAS,[1, 2, 10]
NOVENTA,[0, 1, 2]
NUESTRA,[2, 51, 47]
NUESTRO,[8, 46, 45]
NUPCIAL,[1, 0, 0]
NUSRANÍ,[0, 0, 2]
NUTRIDO,[1, 0, 0]
NÁUSEAS,[0, 1, 0]
NÚMEROS,[0, 1, 0]
OBEDECE,[0, 1, 2]
OBISPOS,[1, 0, 0]
OBJETOS,[0, 1, 3]
OBLICUA,[1, 0, 0]
OBLIGAN,[0, 1, 0]
OBRADOR,[2, 0, 0]
OBRANDO,[0, 0, 1]
OBRARÍA,[0, 1, 0]
OBSCURO,[0, 2, 0]
OBSERVÉ,[0, 0, 1]
OBSERVÓ,[0, 1, 1]
OBSTINA,[0, 1, 0]
OBTENER,[0, 0, 1]
OCASIÓN,[3, 10, 4]
OCHENTA,[1, 0, 1]
OCULTAR,[3, 5, 2]
OCULTAS,[0, 0, 1]
OCULTOS,[0, 1, 2]
OCUPABA,[2, 10, 0]
OCUPADO,[1, 4, 2]
OCUPARÁ,[0, 0, 1]
OCUPASE,[1, 0, 0]
OCUPÉIS,[0, 0, 1]
OCURREN,[0, 0, 1]
OCURRIR,[0, 1, 3]
OCURRIÓ,[4, 5, 11]
OCURRÍA,[0, 3, 0]
ODIANDO,[0, 1, 0]
OFENSAS,[1, 0, 1]
OFICIAL,[2, 10, 1]
OFRECER,[0, 1, 1]
OFRECIÓ,[0, 0, 4]
OFRECÍA,[0, 2, 2]
OFREZCO,[0, 0, 2]
OJEADAS,[1, 0, 0]
OJILLOS,[2, 1, 0]
OLIENDO,[1, 0, 0]
OLIENTE,[0, 1, 0]
OLOROSA,[0, 0, 1]
OLVIDAN,[1, 0, 0]
OLVIDAR,[4, 1, 6]
OLVIDEN,[1, 0, 0]
OLVIDES,[0, 1, 4]
OMBLIGO,[0, 0, 1]
ONDULAR,[0, 0, 1]
ONÉSIMO,[0, 0, 2]
OPERASE,[1, 0, 0]
OPINABA,[0, 1, 0]
OPINIÓN,[1, 2, 1]
OPONGAN,[0, 1, 0]
OPRIMEN,[1, 0, 0]
OPRIMÍA,[0, 0, 1]
OPUESTA,[1, 0, 1]
OPUESTO,[2, 0, 1]
ORACIÓN,[0, 0, 2]
ORDENAN,[1, 0, 0]
ORDENES,[0, 2, 0]
ORFEBRE,[0, 0, 1]
ORGULLO,[1, 1, 2]
ORIENTE,[0, 0, 10]
ORILLAS,[1, 0, 4]
ORLADAS,[1, 0, 0]
ORLANDO,[1, 0, 0]
ORONDOS,[0, 1, 0]
OSCILAR,[2, 0, 0]
OSCURAS,[2, 0, 0]
OSCUROS,[1, 0, 0]
OSTENTA,[0, 2, 0]
OSTENTE,[0, 1, 0]
OVACIÓN,[1, 0, 0]
PADECER,[0, 0, 2]
PADECÍA,[0, 0, 1]
PADRINO,[0, 1, 0]
PAISANO,[0, 1, 0]
PALABRA,[5, 10, 17]
PALACIO,[1, 52, 81]
PALADEA,[0, 1, 0]
PALADÍN,[1, 1, 0]
PALAICO,[0, 1, 0]
PALANCA,[1, 1, 0]
PALIDEZ,[1, 1, 2]
PALIZAS,[1, 0, 0]
PALMADA,[1, 0, 0]
PALMERA,[2, 0, 1]
PALMIRA,[0, 0, 1]
PANDERO,[0, 0, 2]
PANZUDO,[3, 0, 0]
PAPELEO,[1, 0, 0]
PAPELES,[3, 7, 0]
PAQUETE,[0, 1, 0]
PARADAS,[0, 1, 0]
PARADOS,[0, 1, 0]
PARAMOS,[1, 0, 0]
PARANDO,[0, 1, 1]
PARARON,[1, 0, 0]
PARAÍSO,[4, 0, 2]
PARCELA,[1, 0, 0]
PARECEN,[2, 1, 0]
PARECER,[0, 1, 1]
PARECES,[1, 0, 0]
PARECIÓ,[6, 22, 2]
PARECÍA,[33, 29, 10]
PAREDES,[5, 8, 2]
PAREDÓN,[1, 0, 0]
PAREJAS,[3, 0, 0]
PAREZCA,[0, 4, 0]
PAREZCO,[1, 0, 0]
PARTERA,[0, 1, 0]
PARTIDA,[0, 5, 2]
PARTIDO,[1, 5, 1]
PARTIRÁ,[0, 0, 1]
PARTÍAN,[0, 2, 0]
PASABAN,[8, 1, 0]
PASADAS,[1, 2, 1]
PASADOS,[2, 5, 5]
PASAMOS,[0, 0, 3]
PASANDO,[2, 3, 3]
PASARON,[3, 4, 9]
PASARÍA,[1, 0, 0]
PASEABA,[2, 3, 0]
PASEMOS,[0, 4, 0]
PASILLO,[1, 0, 1]
PASMOSA,[0, 1, 0]
PASTOSA,[0, 1, 0]
PATADAS,[1, 2, 0]
PATALEO,[2, 0, 0]
PATATAS,[2, 0, 0]
PATENTE,[0, 1, 0]
PATERNO,[0, 0, 1]
PAÑUELO,[5, 2, 0]
PECADOR,[0, 3, 0]
PECADOS,[0, 5, 1]
PECHERA,[2, 0, 0]
PEDAZOS,[3, 3, 0]
PEDIMOS,[0, 1, 0]
PEDIRLE,[0, 1, 1]
PEGABAN,[2, 0, 0]
PEGADAS,[0, 0, 1]
PEGADOS,[1, 0, 0]
PEGANDO,[1, 0, 0]
PEGARLE,[0, 0, 2]
PEGARME,[0, 0, 1]
PEGARSE,[1, 0, 0]
PEINADO,[0, 2, 0]
PELADAS,[0, 0, 1]
PELIGRA,[0, 1, 0]
PELIGRO,[6, 14, 4]
PELLEJO,[1, 0, 1]
PELOTÓN,[0, 1, 0]
PELUCAS,[0, 0, 1]
PEMITÍA,[0, 2, 0]
PENDÍAN,[1, 0, 1]
PENETRÓ,[0, 4, 1]
PENOSAS,[2, 0, 0]
PENOSOS,[0, 0, 1]
PENSABA,[16, 6, 2]
PENSADO,[3, 2, 0]
PENSIÓN,[1, 2, 0]
PEQUEÑA,[5, 5, 8]
PEQUEÑO,[7, 5, 1]
PERCHAS,[0, 1, 0]
PERDIDA,[2, 3, 1]
PERDIDO,[4, 6, 16]
PERDONA,[0, 0, 2]
PERDONE,[0, 4, 0]
PERDONO,[1, 1, 2]
PERDONÓ,[0, 1, 0]
PERDÍAN,[0, 2, 0]
PERECER,[0, 1, 5]
PERECIÓ,[0, 0, 1]
PERFUME,[8, 4, 3]
PERFUMÉ,[0, 0, 1]
PERFUMÓ,[0, 0, 1]
PERMISO,[0, 3, 9]
PERMITA,[0, 4, 2]
PERMITE,[1, 1, 4]
PERMITO,[0, 1, 3]
PERMITÍ,[0, 0, 1]
PERSONA,[6, 40, 11]
PERÍODO,[0, 3, 0]
PESABAN,[1, 0, 0]
PESADAS,[1, 0, 0]
PESADEZ,[0, 1, 0]
PESADOS,[1, 3, 0]
PESARES,[0, 2, 2]
PESARON,[0, 0, 1]
PESARÍA,[0, 0, 1]
PESCADO,[4, 0, 0]
PESCASE,[0, 0, 1]
PESEBRE,[0, 0, 2]
PESETAS,[3, 1, 13]
PEÑASCO,[1, 0, 0]
PIADOSO,[0, 1, 1]
PIDIERA,[2, 0, 0]
PIEDRAS,[1, 0, 10]
PIENSAN,[0, 2, 0]
PIENSAS,[2, 1, 1]
PIERDAN,[0, 0, 1]
PIERNAS,[13, 7, 6]
PILLETE,[0, 1, 0]
PINCHES,[0, 1, 0]
PINGÜES,[0, 1, 1]
PINTADO,[0, 1, 0]
PINTURA,[1, 1, 0]
PINTÓSE,[0, 1, 0]
PIQUETA,[0, 0, 3]
PISABAN,[0, 1, 0]
PISADAS,[0, 2, 0]
PISANDO,[1, 0, 0]
PISOTÓN,[0, 1, 0]
PISTOLA,[2, 0, 0]
PITILLO,[1, 0, 0]
PLANETA,[0, 0, 3]
PLANTAS,[2, 0, 4]
PLIEGOS,[0, 3, 0]
PLÁTICA,[0, 3, 0]
POBLADA,[1, 1, 0]
POBLADO,[0, 1, 0]
POBREZA,[2, 1, 1]
PODAMOS,[0, 2, 1]
PODEMOS,[1, 2, 2]
PODERLA,[0, 0, 1]
PODERME,[0, 0, 1]
PODERÍO,[0, 1, 3]
PODRIDA,[1, 0, 0]
PODRIDO,[0, 0, 1]
PODRÉIS,[0, 0, 1]
PODRÍAN,[1, 1, 0]
PODRÍAS,[0, 0, 1]
POLICÍA,[1, 5, 0]
POLILLA,[0, 2, 0]
POLLINO,[0, 0, 1]
POMADAS,[0, 0, 5]
PONDRÁS,[0, 0, 1]
PONDRÍA,[1, 1, 1]
PONERLE,[1, 0, 0]
PONERME,[0, 0, 2]
PONERSE,[0, 5, 1]
POPULAR,[0, 3, 2]
POQUITA,[1, 0, 0]
POQUITO,[2, 0, 0]
PORTADO,[1, 0, 1]
PORTELA,[1, 0, 0]
PORTERA,[0, 0, 2]
PORTERO,[0, 11, 0]
PORTIER,[0, 2, 0]
POSEÍAN,[0, 0, 1]
POSEÍDA,[0, 1, 0]
POSEÍDO,[0, 4, 2]
POSIBLE,[3, 6, 6]
POSTERO,[0, 1, 0]
POSTIGO,[0, 2, 0]
POTENTE,[0, 1, 0]
POÉTICO,[0, 1, 0]
PRADERA,[0, 0, 4]
PRECIAN,[0, 1, 0]
PRECISO,[1, 7, 3]
PREGONA,[0, 0, 1]
PREMIAR,[0, 1, 0]
PRENDAS,[0, 4, 2]
PRENDIÓ,[0, 0, 1]
PREPARA,[0, 1, 1]
PREPARÉ,[0, 0, 1]
PREPARÓ,[0, 1, 2]
PRESEAS,[0, 0, 1]
PRESIÓN,[1, 0, 0]
PRESTAR,[0, 1, 1]
PRIMERA,[12, 25, 26]
PRIMERO,[6, 13, 7]
PRISIÓN,[0, 1, 0]
PRIVABA,[0, 0, 1]
PROBABA,[1, 0, 0]
PROCEDE,[0, 2, 0]
PROCESO,[1, 0, 0]
PROCURA,[0, 1, 1]
PROCURE,[0, 4, 0]
PROCURO,[0, 1, 0]
PRODUCE,[0, 3, 3]
PRODUJO,[1, 4, 2]
PROEZAS,[0, 2, 0]
PROFESA,[0, 3, 0]
PROFESO,[0, 1, 0]
PROFETA,[0, 0, 11]
PROHIBO,[0, 1, 1]
PROJECT,[0, 1, 0]
PROLOGO,[0, 1, 0]
PROMESA,[1, 0, 9]
PROMETO,[0, 0, 4]
PROPIAS,[1, 2, 3]
PROPIOS,[0, 8, 6]
PROPONE,[0, 2, 0]
PROPUSO,[0, 1, 0]
PROTEGE,[1, 2, 0]
PROTEJA,[0, 1, 0]
PRUEBAS,[0, 11, 1]
PRÓDIGO,[1, 1, 0]
PRÓJIMO,[0, 1, 0]
PRÓLOGO,[0, 0, 4]
PRÓXIMA,[3, 7, 7]
PRÓXIMO,[3, 6, 1]
PTASLOS,[0, 0, 1]
PUBLICO,[0, 0, 1]
PUBLICÓ,[0, 0, 2]
PUCHERO,[1, 0, 0]
PUDIERA,[3, 8, 4]
PUDIESE,[0, 0, 5]
PUDISTE,[0, 0, 1]
PUEBLOS,[4, 3, 11]
PUENTES,[0, 0, 4]
PUERTAS,[5, 8, 15]
PUESTAS,[0, 1, 0]
PUESTOS,[0, 3, 1]
PUNTUAL,[0, 1, 0]
PUPILAS,[1, 2, 2]
PUSIERA,[1, 1, 1]
PUSIMOS,[0, 0, 2]
PUÑALES,[0, 1, 0]
PÁGINAS,[0, 1, 4]
PÁJAROS,[2, 1, 3]
PÁLIDAS,[1, 0, 0]
PÁRRAFO,[0, 1, 0]
PÁRROCO,[1, 0, 0]
PÉRDIDA,[0, 3, 7]
PÉRFIDA,[0, 0, 5]
PÉRFIDO,[0, 0, 2]
PÉRSICO,[0, 0, 2]
PÉTALOS,[2, 0, 0]
PÍCAROS,[1, 0, 0]
PÍDANSE,[0, 0, 1]
PÓLVORA,[1, 2, 0]
PÓNGASE,[0, 1, 0]
PÓRFIDO,[0, 0, 2]
PÓRTICO,[0, 0, 3]
PÚBLICA,[1, 1, 0]
PÚBLICO,[8, 0, 11]
QUECASO,[0, 1, 0]
QUEDABA,[13, 8, 3]
QUEDADO,[2, 2, 3]
QUEDARA,[0, 1, 0]
QUEDARÁ,[1, 2, 1]
QUEDARÉ,[0, 0, 1]
QUEDASE,[0, 0, 1]
QUEDÓSE,[0, 8, 0]
QUEJABA,[3, 0, 0]
QUEJADO,[1, 1, 0]
QUEJARÉ,[0, 0, 1]
QUEJIDO,[1, 0, 0]
QUELLOS,[0, 1, 0]
QUEMABA,[1, 0, 0]
QUEMADA,[1, 0, 0]
QUEMADO,[0, 1, 1]
QUERIDA,[0, 9, 0]
QUERIDO,[4, 8, 13]
QUERRÁS,[0, 1, 0]
QUERÉIS,[0, 0, 2]
QUERÍAN,[12, 1, 1]
QUERÍAS,[0, 0, 1]
QUEVEDO,[0, 0, 1]
QUIEBRE,[0, 0, 1]
QUIENES,[0, 9, 6]
QUIERAN,[1, 0, 0]
QUIERAS,[2, 2, 6]
QUIEREN,[3, 5, 2]
QUIERES,[2, 3, 15]
QUIETAS,[0, 1, 1]
QUIJOTE,[0, 0, 1]
QUIMERA,[1, 0, 0]
QUINQUÉ,[0, 5, 0]
QUITABA,[1, 1, 0]
QUITADO,[1, 1, 0]
QUIÉNES,[1, 2, 3]
QUÉDATE,[0, 0, 1]
RABIAEN,[0, 1, 0]
RABILLO,[0, 1, 0]
RABIOSA,[1, 0, 0]
RABIOSO,[1, 0, 0]
RABOSAS,[3, 0, 0]
RADICAL,[0, 1, 0]
RAMADÁN,[0, 0, 1]
RAMAJES,[1, 0, 0]
RAMBAUD,[0, 0, 1]
RAPIDEZ,[1, 8, 1]
RAPIÑAS,[0, 1, 0]
RAREZAS,[0, 0, 1]
RASCABA,[0, 1, 0]
RASCÓSE,[0, 1, 0]
RASGABA,[2, 0, 0]
RASGASE,[1, 0, 0]
RASGUEN,[0, 0, 1]
RASTROS,[0, 1, 0]
RATONES,[0, 0, 1]
RAYADAS,[1, 0, 0]
RAZONES,[3, 1, 1]
REALCEN,[0, 1, 0]
REALEZA,[0, 0, 1]
REALIZA,[0, 1, 0]
REBELDE,[1, 2, 2]
RECALCÓ,[0, 1, 0]
RECELOS,[0, 1, 0]
RECHAZÓ,[0, 0, 2]
RECIBIR,[0, 9, 1]
RECIBIÓ,[3, 4, 0]
RECIBÍA,[4, 1, 0]
RECITAR,[0, 0, 2]
RECITAS,[0, 0, 1]
RECOBRA,[0, 0, 2]
RECOBRE,[0, 0, 2]
RECOBRÓ,[2, 2, 2]
RECOGEN,[0, 1, 0]
RECOGER,[0, 1, 1]
RECOGIÓ,[2, 2, 2]
RECOGÍA,[1, 1, 0]
RECORDÉ,[1, 0, 1]
RECORDÓ,[0, 2, 2]
RECORRÍ,[0, 0, 2]
RECURSO,[1, 0, 2]
REDONDA,[2, 0, 0]
REDONDO,[3, 0, 2]
REDUCÍA,[1, 0, 0]
REFERIR,[0, 1, 0]
REFIERE,[0, 1, 1]
REFIRIÓ,[0, 0, 5]
REFLEJA,[1, 0, 0]
REFLEJO,[2, 2, 0]
REFLEJÓ,[0, 0, 1]
REFLUJO,[0, 1, 0]
REFORMA,[0, 1, 0]
REFUGIO,[1, 0, 0]
REGABAN,[0, 0, 1]
REGALAR,[0, 0, 1]
REGALOS,[0, 0, 2]
REGANDO,[1, 0, 0]
REGAÑAN,[0, 1, 0]
REGAÑES,[0, 0, 1]
REGNIER,[0, 0, 1]
REGRESA,[0, 0, 2]
REGRESO,[2, 0, 5]
REGRESÉ,[0, 0, 6]
REGRESÓ,[0, 0, 8]
REGULAR,[0, 3, 0]
REHUYEN,[1, 0, 0]
REINABA,[3, 3, 0]
REINADO,[0, 2, 1]
REIRNOS,[0, 0, 1]
REIRÍAN,[1, 0, 0]
REITERÓ,[0, 0, 2]
RELATAR,[1, 1, 0]
RELATOS,[0, 0, 9]
RELEASE,[0, 1, 0]
RELIEVE,[1, 0, 0]
RELLENO,[0, 0, 1]
RELUCIR,[0, 0, 1]
REMANGÓ,[0, 0, 3]
REMEDAR,[0, 1, 0]
REMEDIA,[0, 1, 0]
REMEDIO,[6, 3, 17]
REMOJÓN,[1, 0, 0]
REMONTÓ,[1, 0, 0]
REMOTAS,[0, 0, 1]
REMOTOS,[0, 0, 2]
REMOVER,[0, 1, 0]
REMOVÍA,[1, 0, 0]
RENACER,[0, 3, 0]
RENACÍA,[0, 1, 0]
RENDIDA,[0, 0, 1]
RENDIDO,[1, 3, 6]
RENGLÓN,[0, 2, 1]
RENIEGA,[0, 0, 1]
REPARAR,[0, 3, 0]
REPARAS,[0, 1, 0]
REPARTA,[0, 1, 0]
REPARTÍ,[0, 0, 1]
